6397.673218113929, -110.80667669603318
6968.767379634107, -110.87722146030895
7530.635120368654, -110.90299758359909
8170.418628032466, -110.91109026715623
8943.363340535576, -111.01782185635834
9617.61949742172, -110.9380177660561
10366.589047567964, -110.96477313784352
11322.412832855247, -110.7217749037564
12284.58145815491, -110.68602344924687
13328.70145464531, -110.61945440354913
14461.565749896257, -110.55288535785138
15691.88912894482, -110.32236672703233
17028.977012957046, -109.82188599740448
18479.456958458813, -109.38550585744815
20086.048543383284, -108.87448305087233
21885.82976959451, -108.22006230135534
23619.683125434407, -107.65724619741937
25639.242984378856, -106.5613696060352
27829.76253543126, -105.60109041587918
30206.679678815213, -104.69546108743026
31316.850732639276, -104.11796610496106
33761.01237663839, -104.59317988198063
36615.08218545551, -105.45113857192939
39634.72611644607, -106.42955509043887
40865.7896682452, -108.4449833528125
44622.735015918865, -110.65616620838587
47132.28051603666, -112.5962015349837
50039.567232520254, -113.60595916243855
51522.6517876804, -115.61823958464629
55997.261198261025, -116.68755243592884
60119.53024663188, -118.06668158047484
61783.25487090256, -119.98133631838598
67283.02319943211, -120.46981648951612
72667.05212528832, -121.53899641148082
78559.0727759085, -123.43441889329081
81802.93794408608, -124.97760683824188
89193.63136565586, -125.4488685392747
93249.97132287084, -127.26711885716321
99600.10760223592, -127.87100944679305
107724.97275725653, -128.73827675698612
115942.0635808953, -130.10386059583413
125764.60245278363, -130.5936517963877
136421.72106868448, -131.04449869281743
145712.8579667972, -132.86899305864205
158013.3020790413, -133.97349247809652
170104.76372503006, -134.84278591510457
185849.76733066552, -135.79418966803394
201207.52247482794, -136.75021393781395
218560.59232373728, -137.91073573337826
237021.83867447183, -138.91045534279283
257071.331099584, -139.6636342227016
278827.5988623962, -140.33175655093095
303746.1230529052, -140.58587531997009
305465.0023938772, -141.82717952818683
332851.57235464687, -142.11446350141614
361001.14502542984, -142.90462349075082
394650.9005954669, -143.50429863791607
424676.9193706955, -144.31236495876615
460588.3686011397, -145.12101550281375
501982.6296005057, -145.6681248624925
528167.1116207361, -146.54069896384573
570582.9365092232, -146.93633168218759
616278.3251907303, -147.5250757154079
640872.0299278449, -148.22164499744338
689833.3331930682, -148.40473259900222
736860.9718989469, -149.6754051433137
804541.9818754883, -149.96792311950935
851972.6233720089, -150.52998022152605
926525.2698897119, -150.67658967159724
1000378.5317824277, -151.15690735986078
1038452.8309637503, -152.5591107854759
1090949.0608682623, -152.9247592546701
1137436.9975639505, -152.91570292605905
1220770.9079746515, -153.46268450086583
1324090.7359509817, -154.12341060721
1436009.85765954, -155.00602337010932
1557585.775972039, -155.61127781231468
1689573.1961767105, -156.06244429857898
1832564.9147471802, -156.72933392316077
1987792.2441930042, -157.24829911003917
2150860.889676871, -157.75277211687572
2338517.275484575, -158.5574242862522
2536494.4382690103, -159.1688422466952
2751156.494840297, -159.84066268586713
2984509.847703579, -160.12664688336258
3203550.6189346537, -160.41205629132895
3242393.2479837327, -159.91545924082322
3512663.162793293, -160.45577265979034
3834885.3064204394, -160.74885267026474
4132358.2690237733, -161.80598795758766
4482775.49417573, -162.1359385851783
4862953.043905253, -162.4453441519768
5272764.909888121, -162.5884785220552
5723026.566250766, -162.9655389937715
6226874.841751372, -163.00694562967777
6735214.751674698, -163.48573383556618
7319593.335034396, -163.59569749371815
7926932.897615902, -163.8641677578951
8575861.050193729, -163.88179949731398
9356964.047171317, -164.05164334075386
10174580.941386083, -164.16963042929913
10984071.551308969, -163.859356823771
11915661.949346896, -164.160001389646
12927300.533866096, -164.28450140931517
14025614.791807896, -164.28573106423153
15218353.762230918, -164.12670924496913
16510483.294747515, -164.23888222816305
17911417.04355965, -164.46199853963452
19448045.1202868, -164.41269852368322
21110250.77628095, -164.47081120767984
22873140.097647943, -164.69990119741396
24815137.232077673, -164.8182376988455
26920276.991426174, -165.07833511974286
29206298.04996748, -165.16585402998618
30871160.30200231, -165.5180129706112
