1.38,0.67953023,0.703419038,0.731744759,0.763327761,0.797348123,0.833231341,0.870570564
1.4,0.689984651,0.713267441,0.741161438,0.772445099,0.80626754,0.842031751,0.879314644
1.42,0.700699278,0.723349313,0.750790525,0.781758266,0.815369761,0.851004785,0.888223471
1.44,0.711682205,0.733671747,0.760638357,0.791273014,0.824660086,0.860155388,0.897301717
1.46,0.722941923,0.744242161,0.770711551,0.800995342,0.834144034,0.869488707,0.906554237
1.48,0.73448734,0.755068319,0.781017018,0.810931509,0.843827355,0.879010095,0.91598607
1.5,0.746327799,0.766158349,0.791561981,0.821088045,0.853716042,0.888725122,0.925602446
1.52,0.758473091,0.777520752,0.802353985,0.83147176,0.863816332,0.898639573,0.935408787
1.54,0.770933462,0.78916442,0.813400909,0.842089755,0.874134719,0.908759458,0.945410704
1.56,0.783719604,0.801098638,0.824710968,0.852949425,0.884677951,0.919091006,0.955613994
1.58,0.796842639,0.813333077,0.836292723,0.864058459,0.895453032,0.929640663,0.96602463
1.6,0.810314073,0.825877789,0.848155065,0.875424841,0.906467215,0.940415083,0.976648746
1.62,0.82414573,0.838743174,0.860307211,0.887056832,0.91772799,0.95142111,0.987492619
1.64,0.83834964,0.851939929,0.872758665,0.898962953,0.929243062,0.962665755,0.998562632
1.66,0.852937884,0.865478983,0.885519184,0.911151948,0.941020319,0.974156162,1.009865241
1.68,0.867922372,0.87937138,0.898598705,0.923632737,0.95306779,0.985899558,1.021406914
1.7,0.883314539,0.893628134,0.912007257,0.936414344,0.965393577,0.997903196,1.033194067
1.72,0.899124931,0.908260023,0.925754827,0.949505801,0.978005774,1.010174263,1.04523297
1.74,0.915362664,0.923277305,0.939851194,0.962916021,0.990912358,1.022719781,1.057529636
1.76,0.932034705,0.938689358,0.954305696,0.976653629,1.004121041,1.035546465,1.07008968
1.78,0.949144945,0.954504198,0.969126935,0.990726742,1.01763909,1.048660552,1.082918141
1.8,0.966693007,0.970727858,0.984322386,1.005142688,1.031473092,1.062067587,1.096019262
1.82,0.984672733,0.987363601,0.999897914,1.019907654,1.045628659,1.075772151,1.109396231
1.84,1.003070278,1.00441091,1.015857142,1.035026231,1.060110065,1.089777528,1.123050846
1.86,1.021861736,1.021864228,1.032200671,1.050500854,1.074919784,1.104085304,1.136983128
1.88,1.041010212,1.039711384,1.048925102,1.066331106,1.090057936,1.118694863,1.15119084
1.9,1.060462258,1.057931647,1.066021819,1.082512854,1.105521596,1.133602787,1.165668918
1.92,1.080143589,1.076493348,1.083475508,1.099037194,1.12130396,1.148802132,1.180408786
1.94,1.099954026,1.095350992,1.101262337,1.115889169,1.137393332,1.164281547,1.195397548
1.96,1.11976165,1.114441818,1.119347765,1.133046217,1.15377191,1.180024244,1.210617032
1.98,1.139396197,1.133681724,1.137683929,1.150476317,1.170414337,1.19600676,1.226042666
2,1.158641894,1.152960562,1.156206543,1.168135785,1.187285989,1.212197515,1.241642177
